Hours_Studied,Pass_Result
6.1891891891891895,1
6.198198198198198,0
6.207207207207207,1
6.216216216216216,1
6.225225225225225,1
6.2342342342342345,0
6.243243243243243,1
6.252252252252252,1
6.261261261261261,1
6.27027027027027,1
6.2792792792792795,1
6.288288288288288,1
6.297297297297297,1
6.306306306306306,1
6.315315315315315,1
6.324324324324325,1
6.333333333333333,1
6.342342342342342,1
6.351351351351351,0
6.36036036036036,1
6.36936936936937,1
6.378378378378378,1
6.387387387387387,1
6.396396396396397,1
6.405405405405405,1
6.414414414414415,1
6.423423423423423,1
6.4324324324324325,1
6.441441441441442,1
6.45045045045045,1
6.45945945945946,1
6.468468468468468,1
6.4774774774774775,1
6.486486486486487,1
6.495495495495495,1
6.504504504504505,1
6.513513513513513,1
6.5225225225225225,1
6.531531531531532,0
6.54054054054054,0
6.54954954954955,1
6.558558558558558,1
6.5675675675675675,1
6.576576576576577,1
6.585585585585585,1
6.594594594594595,1
6.603603603603603,1
6.612612612612613,1
6.621621621621622,1
6.63063063063063,1
6.63963963963964,1
6.648648648648648,1
6.657657657657658,1
6.666666666666667,1
6.675675675675675,1
6.684684684684685,0
6.693693693693693,1
6.702702702702703,1
6.711711711711712,1
6.7207207207207205,1
6.72972972972973,1
6.738738738738738,1
6.747747747747748,1
6.756756756756757,1
6.7657657657657655,1
6.774774774774775,1
6.783783783783783,1
6.792792792792793,1
6.801801801801802,1
6.8108108108108105,0
6.81981981981982,1
6.828828828828828,1
6.837837837837838,1
6.846846846846847,1
6.8558558558558556,1
6.864864864864865,1
6.873873873873873,1
6.882882882882883,1
6.891891891891892,1
6.900900900900901,1
6.90990990990991,1
6.918918918918919,1
6.927927927927928,1
6.936936936936937,1
6.945945945945946,1
6.954954954954955,0
6.963963963963964,1
6.972972972972973,1
6.981981981981982,1
6.990990990990991,1
7.0,1
7.009009009009009,1
7.018018018018018,1
7.027027027027027,1
7.036036036036036,1
7.045045045045045,0
7.054054054054054,1
7.063063063063063,1
7.072072072072072,1
7.081081081081081,0
7.09009009009009,1
7.099099099099099,1
7.108108108108108,0
7.117117117117117,1
7.126126126126126,1
7.135135135135135,1
7.1441441441441444,1
7.153153153153153,1
7.162162162162162,0
7.171171171171171,1
7.18018018018018,1
7.1891891891891895,1
7.198198198198198,1
7.207207207207207,1
7.216216216216216,1
7.225225225225225,1
7.2342342342342345,1
7.243243243243243,1
7.252252252252252,1
7.261261261261261,1
7.27027027027027,1
7.2792792792792795,1
7.288288288288288,1
7.297297297297297,1
7.306306306306306,1
7.315315315315315,1
7.324324324324325,1
7.333333333333333,1
7.342342342342342,1
7.351351351351351,0
7.36036036036036,1
7.36936936936937,1
7.378378378378378,1
7.387387387387387,1
7.396396396396396,1
7.405405405405405,1
7.414414414414415,1
7.423423423423423,1
7.4324324324324325,1
7.441441441441442,0
7.45045045045045,1
7.45945945945946,0
7.468468468468468,1
7.4774774774774775,1
7.486486486486487,0
7.495495495495495,1
7.504504504504505,1
7.513513513513513,1
7.5225225225225225,1
7.531531531531532,1
7.54054054054054,1
7.54954954954955,1
7.558558558558558,1
7.5675675675675675,1
7.576576576576577,1
7.585585585585585,1
7.594594594594595,1
7.603603603603603,1
7.612612612612613,1
7.621621621621622,1
7.63063063063063,1
7.63963963963964,1
7.648648648648648,1
7.657657657657658,1
7.666666666666667,1
7.675675675675675,1
7.684684684684685,1
7.693693693693693,1
7.702702702702703,1
7.711711711711712,1
7.7207207207207205,1
7.72972972972973,1
7.738738738738738,1
7.747747747747748,1
7.756756756756757,1
7.7657657657657655,1
7.774774774774775,1
7.783783783783783,1
7.792792792792793,1
7.801801801801802,1
7.8108108108108105,1
7.81981981981982,1
7.828828828828828,1
7.837837837837838,1
7.846846846846847,1
7.8558558558558556,1
7.864864864864865,1
7.873873873873873,1
7.882882882882883,1
7.891891891891892,1
7.900900900900901,1
7.90990990990991,1
7.918918918918919,1
7.927927927927928,1
7.936936936936937,1
7.945945945945946,1
7.954954954954955,1
7.963963963963964,1
7.972972972972973,1
7.981981981981982,1
7.990990990990991,1
8.0,1
8.00900900900901,1
8.018018018018019,1
8.027027027027028,1
8.036036036036036,1
8.045045045045045,1
8.054054054054054,1
8.063063063063062,1
8.072072072072071,1
8.08108108108108,1
8.09009009009009,1
8.0990990990991,1
8.108108108108109,1
8.117117117117118,1
8.126126126126126,1
8.135135135135135,1
8.144144144144144,1
8.153153153153152,1
8.162162162162161,1
8.17117117117117,1
8.18018018018018,1
8.18918918918919,1
8.198198198198199,1
8.207207207207208,1
8.216216216216216,1
8.225225225225225,1
8.234234234234235,1
8.243243243243242,1
8.252252252252251,1
8.26126126126126,1
8.27027027027027,1
8.27927927927928,1
8.288288288288289,1
8.297297297297298,0
8.306306306306306,1
8.315315315315315,1
8.324324324324325,1
8.333333333333332,1
8.342342342342342,1
8.35135135135135,1
8.36036036036036,1
8.36936936936937,1
8.378378378378379,1
8.387387387387388,1
8.396396396396396,1
8.405405405405405,1
8.414414414414415,1
8.423423423423422,1
8.432432432432432,1
8.441441441441441,1
8.45045045045045,1
8.45945945945946,1
8.468468468468469,1
8.477477477477478,1
8.486486486486488,1
8.495495495495495,1
8.504504504504505,1
8.513513513513512,1
8.522522522522522,1
8.531531531531531,1
8.54054054054054,1
8.54954954954955,1
8.558558558558559,1
8.567567567567568,1
8.576576576576578,1
8.585585585585585,1
8.594594594594595,1
8.603603603603602,1
8.612612612612612,1
8.621621621621621,1
8.63063063063063,0
8.63963963963964,1
8.64864864864865,1
8.657657657657658,1
8.666666666666668,1
8.675675675675675,1
8.684684684684685,1
8.693693693693692,1
8.702702702702702,1
8.711711711711711,1
8.72072072072072,1
8.72972972972973,1
8.73873873873874,1
8.747747747747749,1
8.756756756756758,1
8.765765765765765,1
8.774774774774775,1
8.783783783783782,1
8.792792792792792,1
8.801801801801801,1
8.81081081081081,1
8.81981981981982,1
8.82882882882883,1
8.837837837837839,1
8.846846846846848,1
8.855855855855856,1
8.864864864864865,1
8.873873873873872,1
8.882882882882882,1
8.891891891891891,1
8.9009009009009,1
8.90990990990991,1
8.91891891891892,1
8.927927927927929,1
8.936936936936938,1
8.945945945945946,1
8.954954954954955,1
8.963963963963964,1
8.972972972972972,1
8.981981981981981,1
8.99099099099099,1
9.0,1
9.00900900900901,1
9.018018018018019,1
9.027027027027026,1
9.036036036036036,1
9.045045045045045,1
9.054054054054054,1
9.063063063063064,1
9.072072072072071,1
9.08108108108108,1
9.09009009009009,1
9.0990990990991,1
9.108108108108109,1
9.117117117117116,1
9.126126126126126,1
9.135135135135135,1
9.144144144144144,1
9.153153153153154,1
9.162162162162161,1
9.17117117117117,1
9.18018018018018,1
9.18918918918919,1
9.198198198198199,1
9.207207207207206,1
9.216216216216216,1
9.225225225225225,1
9.234234234234235,1
9.243243243243244,1
9.252252252252251,1
9.26126126126126,1
9.27027027027027,1
9.27927927927928,1
9.288288288288289,1
9.297297297297296,1
9.306306306306306,1
9.315315315315315,1
9.324324324324325,1
9.333333333333334,1
9.342342342342342,1
9.35135135135135,1
9.36036036036036,1
9.36936936936937,1
9.378378378378379,1
9.387387387387387,1
9.396396396396396,1
9.405405405405405,1
9.414414414414415,1
9.423423423423424,1
9.432432432432432,1
9.441441441441441,1
9.45045045045045,1
9.45945945945946,1
9.468468468468469,1
9.477477477477477,1
9.486486486486486,1
9.495495495495495,1
9.504504504504505,1
9.513513513513514,1
9.522522522522522,1
9.531531531531531,1
9.54054054054054,1
9.54954954954955,1
9.558558558558559,1
9.567567567567567,1
9.576576576576576,1
9.585585585585585,1
9.594594594594595,1
9.603603603603604,1
9.612612612612612,1
9.621621621621621,1
9.63063063063063,1
9.63963963963964,1
9.64864864864865,1
9.657657657657657,1
9.666666666666666,1
9.675675675675675,1
9.684684684684685,1
9.693693693693694,1
9.702702702702702,1
9.711711711711711,1
9.72072072072072,1
9.72972972972973,1
9.73873873873874,1
9.747747747747749,1
9.756756756756756,1
9.765765765765765,1
9.774774774774775,1
9.783783783783784,1
9.792792792792794,1
9.801801801801801,1
9.81081081081081,1
9.81981981981982,1
9.82882882882883,1
9.837837837837839,1
9.846846846846846,1
9.855855855855856,1
9.864864864864865,1
9.873873873873874,1
9.882882882882884,1
9.891891891891891,1
9.9009009009009,1
9.90990990990991,1
9.91891891891892,1
9.927927927927929,1
9.936936936936936,1
9.945945945945946,1
9.954954954954955,1
9.963963963963964,1
9.972972972972974,1
9.981981981981981,1
9.99099099099099,1
10.0,1
